ticker,ID_ISIN,name,GICS_SECTOR_NAME,weight,shares,price,snapshot_date,ticker_bb,ticker_base,ticker_alt,merge_key,esg_score_raw,sector_pct_rank,in_esg_universe
ELISA FH Equity,FI0009007884,Elisa Oyj,Communication Services,0.00153039,142.234812,44.87,2020-12-31,ELISA FH,ELISA FH,ELISA FH,ELISA FH,9.478951142,0.6875,False
RAND NA Equity,NL0000379121,Randstad NV,Industrials,0.00152112,119.147309,53.24,2020-12-31,RAND NA,RAND NA,RAND NA,RAND NA,12.56027248,0.2702702702702703,True
GET FP Equity,FR0010533075,Getlink SE,Industrials,0.00149613,440.0,14.18,2020-12-31,GET FP,GET FP,GET FP,GET FP,9.540655401,0.8918918918918919,False
SW FP Equity,FR0000121220,Sodexo SA,Consumer Discretionary,0.00146853,88.472932,69.22,2020-12-31,SW FP,SW FP,SW FP,SW FP,10.00530773,0.7692307692307693,False
AT1 GY Equity,LU1673108939,Aroundtown SA,Real Estate,0.00146618,999.066646,6.12,2020-12-31,AT1 GY,AT1 GY,AT1 GR,AT1 GR,11.26080139,0.7142857142857143,False
GFC FP Equity,FR0010040865,Gecina SA,Real Estate,0.00138851,45.846156,126.3,2020-12-31,GFC FP,GFC FP,GFC FP,GFC FP,11.95850405,0.5714285714285714,False
AGN NA Equity,BMG0112X1056,Aegon Ltd,Financials,0.0013880799999999,1789.368052,3.235,2020-12-31,AGN NA,AGN NA,AGN NA,AGN NA,12.38613132,0.275,True
KESKOB FH Equity,FI0009000202,Kesko Oyj,Consumer Staples,0.00137803,273.13098,21.04,2020-12-31,KESKOB FH,KESKOB FH,KESKOB FH,KESKOB FH,14.15601995,0.058823529411764705,True
UN0 GY Equity,DE000UNSE026,Uniper SE,Utilities,0.00136302,201.278,28.24,2020-12-31,UN0 GY,UN0 GY,UN0 GR,UN0 GR,10.56537825,0.7894736842105263,False
SEV FP Equity,FR0010613471,Vigie SA,Utilities,0.0013442,345.599418,16.22,2020-12-31,SEV FP,SEV FP,SEV FP,SEV FP,11.98368853,0.42105263157894735,False
NTGY SQ Equity,ES0116870314,Naturgy Energy Group SA,Utilities,0.0013422999999999,295.236644,18.96,2020-12-31,NTGY SQ,NTGY SQ,NTGY SM,NTGY SM,13.01690176,0.21052631578947367,True
EVK GY Equity,DE000EVNK013,Evonik Industries AG,Materials,0.00134161,209.7,26.68,2020-12-31,EVK GY,EVK GY,EVK GR,EVK GR,12.33999328,0.0625,True
EMEIS FP Equity,FR001400NLM4,Emeis SA,Health Care,0.00133316,51.69267,107.55,2020-12-31,EMEIS FP,EMEIS FP,EMEIS FP,EMEIS FP,7.425100319,0.782608695652174,False
VOW GY Equity,DE0007664005,Volkswagen AG,Consumer Discretionary,0.0013240099999999,32.45988,170.1,2020-12-31,VOW GY,VOW GY,VOW GR,VOW GR,7.259031128,0.9615384615384616,False
CPR IM Equity,NL0015435975,Davide Campari-Milano NV,Consumer Staples,0.00130081,580.8,9.34,2020-12-31,CPR IM,CPR IM,CPR IM,CPR IM,11.26300546,0.5294117647058824,False
AC FP Equity,FR0000120404,Accor SA,Consumer Discretionary,0.00129809,182.882854,29.6,2020-12-31,AC FP,AC FP,AC FP,AC FP,13.4706181,0.15384615384615385,True
CBK GY Equity,DE000CBK1001,Commerzbank AG,Financials,0.0012651499999999,1001.886107,5.266,2020-12-31,CBK GY,CBK GY,CBK GR,CBK GR,8.128767262,0.95,False
LXS GY Equity,DE0005470405,LANXESS AG,Materials,0.00125025,83.075459,62.76,2020-12-31,LXS GY,LXS GY,LXS GR,LXS GR,12.30461978,0.125,True
KGX GY Equity,DE000KGX8881,KION Group AG,Industrials,0.00123143,72.166111,71.16,2020-12-31,KGX GY,KGX GY,KGX GR,KGX GR,10.33088,0.6756756756756757,False
BC8 GY Equity,DE0005158703,Bechtle AG,Information Technology,0.00116788,27.3,178.4,2020-12-31,BC8 GY,BC8 GY,BC8 GR,BC8 GR,7.20079883,1.0,False
OMV AV Equity,AT0000743059,OMV AG,Energy,0.00116541,147.272727,33.0,2020-12-31,OMV AV,OMV AV,OMV AV,OMV AV,11.73272149,0.375,False
BIM FP Equity,FR0013280286,BioMerieux,Health Care,0.00114638,41.4267,115.4,2020-12-31,BIM FP,BIM FP,BIM FP,BIM FP,9.42846373,0.5217391304347826,False
VER AV Equity,AT0000746409,Verbund AG,Utilities,0.00114055,68.093474,69.85,2020-12-31,VER AV,VER AV,VER AV,VER AV,12.13375879,0.3684210526315789,False
REC IM Equity,IT0003828271,Recordati Industria Chimica e Farmaceutica SpA,Health Care,0.00113659,104.562578,45.33,2020-12-31,REC IM,REC IM,REC IM,REC IM,8.232233379,0.6521739130434783,False
MB IM Equity,IT0000062957,Mediobanca Banca di Credito Finanziario SpA,Financials,0.00112292,621.063413,7.54,2020-12-31,MB IM,MB IM,MB IM,MB IM,11.09612043,0.625,False
G1A GY Equity,DE0006602006,GEA Group AG,Industrials,0.0010771799999999,153.418346,29.28,2020-12-31,G1A GY,G1A GY,G1A GR,G1A GR,14.44319752,0.13513513513513514,True
ENG SQ Equity,ES0130960018,Enagas SA,Utilities,0.0010722,248.89057,17.965,2020-12-31,ENG SQ,ENG SQ,ENG SM,ENG SM,13.3182052,0.05263157894736842,True
GALP PL Equity,PTGAL0AM0009,Galp Energia SGPS SA,Energy,0.00105223,501.261229,8.754,2020-12-31,GALP PL,GALP PL,GALP PL,GALP PL,10.75048232,0.625,False
AFX GY Equity,DE0005313704,Carl Zeiss Meditec AG,Health Care,0.00105103,40.248257,108.9,2020-12-31,AFX GY,AFX GY,AFX GR,AFX GR,7.237985025,0.8260869565217391,False
PST IM Equity,IT0003796171,Poste Italiane SpA,Financials,0.00104233,522.444,8.32,2020-12-31,PST IM,PST IM,PST IM,PST IM,9.40771319,0.875,False
DIA IM Equity,IT0003492391,DiaSorin SpA,Health Care,0.0010269399999999,25.176716,170.1,2020-12-31,DIA IM,DIA IM,DIA IM,DIA IM,6.857291375,0.8695652173913043,False
SOF BB Equity,BE0003717312,Sofina SA,Financials,0.00102375,15.4125,277.0,2020-12-31,SOF BB,SOF BB,SOF BB,SOF BB,9.756940028,0.825,False
AMP IM Equity,IT0004056880,Amplifon SpA,Health Care,0.00101636,124.513741,34.04,2020-12-31,AMP IM,AMP IM,AMP IM,AMP IM,8.942220748,0.5652173913043478,False
SCR FP Equity,FR0010411983,SCOR SE,Financials,0.00100454,158.55932,26.42,2020-12-31,SCR FP,SCR FP,SCR FP,SCR FP,11.13214324,0.55,False
AMUN FP Equity,FR0004125920,Amundi SA,Financials,0.0009715,60.648992,66.8,2020-12-31,AMUN FP,AMUN FP,AMUN FP,AMUN FP,11.91909124,0.3,True
ORNBV FH Equity,FI0009014377,Orion Oyj,Health Care,0.00095289,105.882304,37.53,2020-12-31,ORNBV FH,ORNBV FH,ORNBV FH,ORNBV FH,8.068464416,0.6956521739130435,False
COV FP Equity,FR0000064578,Covivio SA/France,Real Estate,0.000939,51.968429,75.35,2020-12-31,COV FP,COV FP,COV FP,COV FP,15.66419286,0.14285714285714285,True
RAA GY Equity,DE0007010803,Rational AG,Industrials,0.0009343,5.1165,761.5,2020-12-31,RAA GY,RAA GY,RAA GR,RAA GR,5.820319521,1.0,False
UTDI GY Equity,DE0005089031,United Internet AG,Communication Services,0.00088093,106.7,34.43,2020-12-31,UTDI GY,UTDI GY,UTDI GR,UTDI GR,6.450454858,0.9375,False
WRT1V FH Equity,FI0009003727,Wartsila OYJ Abp,Industrials,0.00086732,443.792543,8.15,2020-12-31,WRT1V FH,WRT1V FH,WRT1V FH,WRT1V FH,9.997953007,0.7837837837837838,False
LI FP Equity,FR0000121964,Klepierre SA,Real Estate,0.0008597499999999,194.960479,18.39,2020-12-31,LI FP,LI FP,LI FP,LI FP,13.35243086,0.42857142857142855,False
NEM GY Equity,DE0006452907,Nemetschek SE,Information Technology,0.00083643,57.75,60.4,2020-12-31,NEM GY,NEM GY,NEM GR,NEM GR,10.155623,0.8181818181818182,False
JMT PL Equity,PTJMT0AE0001,Jeronimo Martins SGPS SA,Consumer Staples,0.00083419,251.717288,13.82,2020-12-31,JMT PL,JMT PL,JMT PL,JMT PL,13.32359169,0.11764705882352941,True
FRVIA FP Equity,FR0000121147,Forvia SE,Consumer Discretionary,0.00083234,82.821481,41.91,2020-12-31,FRVIA FP,FRVIA FP,FRVIA FP,FRVIA FP,12.15786921,0.34615384615384615,False
RCO FP Equity,FR0000130395,Remy Cointreau SA,Consumer Staples,0.00082418,22.567404,152.3,2020-12-31,RCO FP,RCO FP,RCO FP,RCO FP,8.802908383,0.8823529411764706,False
GLPG NA Equity,BE0003818359,Galapagos NV,Health Care,0.00081857,42.415465,80.48,2020-12-31,GLPG NA,GLPG NA,GLPG NA,GLPG NA,6.508049849,0.9565217391304348,False
VOE AV Equity,AT0000937503,voestalpine AG,Materials,0.00081542,116.056956,29.3,2020-12-31,VOE AV,VOE AV,VOE AV,VOE AV,8.188878793,0.9375,False
ABN NA Equity,NL0011540547,ABN AMRO Bank NV,Financials,0.0008135,423.0,8.02,2020-12-31,ABN NA,ABN NA,ABN NA,ABN NA,8.921655177,0.9,False
SK FP Equity,FR0000121709,SEB SA,Consumer Discretionary,0.00080885,22.638179,149.0,2020-12-31,SK FP,SK FP,SK FP,SK FP,11.11972874,0.5384615384615384,False
INW IM Equity,IT0005090300,Infrastrutture Wireless Italiane SpA,Communication Services,0.00080024,336.07,9.93,2020-12-31,INW IM,INW IM,INW IM,INW IM,9.372408143,0.8125,False
LHA GY Equity,DE0008232125,Deutsche Lufthansa AG,Industrials,0.00077509,298.871411,10.815,2020-12-31,LHA GY,LHA GY,LHA GR,LHA GR,9.114428088,0.918918918918919,False
FDJU FP Equity,FR0013451333,FDJ UNITED,Consumer Discretionary,0.00077104,85.95,37.41,2020-12-31,FDJU FP,FDJU FP,FDJU FP,FDJU FP,12.4999663,0.2692307692307692,True
TIT IM Equity,IT0003497168,Telecom Italia SpA/Milano,Communication Services,0.00075673,8361.717421,0.3774,2020-12-31,TIT IM,TIT IM,TIT IM,TIT IM,10.32216373,0.5625,False
ADP FP Equity,FR0010340141,Aeroports de Paris SA,Industrials,0.00075534,29.688181,106.1,2020-12-31,ADP FP,ADP FP,ADP FP,ADP FP,11.42913194,0.4594594594594595,False
TEN IM Equity,LU2598331598,Tenaris SA,Energy,0.00075007,472.2148,6.624,2020-12-31,TEN IM,TEN IM,TEN IM,TEN IM,9.047814223,0.875,False
VPK NA Equity,NL0009432491,Koninklijke Vopak NV,Energy,0.00072481,70.309487,42.99,2020-12-31,VPK NA,VPK NA,VPK NA,VPK NA,7.086187146,1.0,False
ELI BB Equity,BE0003822393,Elia Group SA/NV,Utilities,0.0007223,30.893822,97.5,2020-12-31,ELI BB,ELI BB,ELI BB,ELI BB,9.224373932,1.0,False
BOL FP Equity,FR0000039299,Bollore SE,Communication Services,0.0007168,883.862662,3.382,2020-12-31,BOL FP,BOL FP,BOL FP,BOL FP,6.304585248,1.0,False
SESG FP Equity,LU0088087324,SES SA,Communication Services,0.0007095,383.4576,7.716,2020-12-31,SESG FP,SESG FP,SESG FP,SESG FP,9.429623995,0.75,False
JDEP NA Equity,NL0014332678,JDE Peet's NV,Consumer Staples,0.00066415,74.956355,36.95,2020-12-31,JDEP NA,JDEP NA,JDEP NA,JDEP NA,12.06872245,0.23529411764705882,True
COLR BB Equity,BE0974256852,Colruyt Group N.V,Consumer Staples,0.0006436,55.373035,48.47,2020-12-31,COLR BB,COLR BB,COLR BB,COLR BB,11.38750261,0.47058823529411764,False
KN FP Equity,FR0000120685,Natixis SA,Financials,0.0006332,946.785451,2.789,2020-12-31,KN FP,KN FP,KN FP,KN FP,8.365293704,0.925,False
MF FP Equity,FR0000121204,Wendel SE,Financials,0.0006297,26.809385,97.95,2020-12-31,MF FP,MF FP,MF FP,MF FP,14.21132113,0.025,True
IPN FP Equity,FR0010259150,Ipsen SA,Health Care,0.00061411,37.716537,67.9,2020-12-31,IPN FP,IPN FP,IPN FP,IPN FP,9.504445403,0.4782608695652174,False
RBI AV Equity,AT0000606306,Raiffeisen Bank International AG,Financials,0.00059206,148.022829,16.68,2020-12-31,RBI AV,RBI AV,RBI AV,RBI AV,11.10491841,0.6,False
PROX BB Equity,BE0003810273,Proximus SADP,Communication Services,0.00059127,152.111311,16.21,2020-12-31,PROX BB,PROX BB,PROX BB,PROX BB,10.76588,0.3125,False
O2D GY Equity,DE000A1J5RX9,Telefonica Deutschland Holding AG,Communication Services,0.0005629599999999,1041.094248,2.255,2020-12-31,O2D GY,O2D GY,O2D GR,O2D GR,10.39840364,0.5,False
CNP FP Equity,FR0000120222,CNP Assurances SACA,Financials,0.00054252,171.654619,13.18,2020-12-31,CNP FP,CNP FP,CNP FP,CNP FP,11.10958341,0.575,False
AM FP Equity,FR0014004L86,Dassault Aviation SA,Industrials,0.00053873,2.504611,897.0,2020-12-31,AM FP,AM FP,AM FP,AM FP,7.462506813,0.972972972972973,False
RF FP Equity,FR0000121121,Eurazeo SE,Financials,0.00052323,39.315242,55.5,2020-12-31,RF FP,RF FP,RF FP,RF FP,13.51411056,0.05,True
HOT GY Equity,DE0006070006,HOCHTIEF AG,Industrials,0.00047167,24.726347,79.55,2020-12-31,HOT GY,HOT GY,HOT GR,HOT GR,11.65244119,0.40540540540540543,False
ASML NA Equity,NL0010273215,ASML Holding NV,Information Technology,0.04848689,425.659415,517.0,2021-03-31,ASML NA,ASML NA,ASML NA,ASML NA,13.34239494,0.3333333333333333,False
MC FP Equity,FR0000121014,LVMH Moet Hennessy Louis Vuitton SE,Consumer Discretionary,0.03474895,277.616536,568.1,2021-03-31,MC FP,MC FP,MC FP,MC FP,15.49269548,0.08,True
SAP GY Equity,DE0007164600,SAP SE,Information Technology,0.0240243,1044.228597,104.42,2021-03-31,SAP GY,SAP GY,SAP GR,SAP GR,12.13920004,0.5,False
SIE GY Equity,DE0007236101,Siemens AG,Industrials,0.0235972299999999,765.0,140.0,2021-03-31,SIE GY,SIE GY,SIE GR,SIE GR,12.2903563,0.35135135135135137,False
TTE FP Equity,FR0000120271,TotalEnergies SE,Energy,0.02208833,2520.467824,39.775,2021-03-31,TTE FP,TTE FP,TTE FP,TTE FP,9.8405233,0.75,False
SAN FP Equity,FR0000120578,Sanofi SA,Health Care,0.02103282,1133.06823,84.25,2021-03-31,SAN FP,SAN FP,SAN FP,SAN FP,12.96085788,0.30434782608695654,False
ALV GY Equity,DE0008404005,Allianz SE,Financials,0.0197168499999999,412.293128,217.05,2021-03-31,ALV GY,ALV GY,ALV GR,ALV GR,12.51524897,0.25,True
OR FP Equity,FR0000120321,L'Oreal SA,Consumer Staples,0.01814023,251.935459,326.8,2021-03-31,OR FP,OR FP,OR FP,OR FP,11.13145546,0.5882352941176471,False
SU FP Equity,FR0000121972,Schneider Electric SE,Industrials,0.01545996,538.715127,130.25,2021-03-31,SU FP,SU FP,SU FP,SU FP,14.55448734,0.10810810810810811,True
ENEL IM Equity,IT0003128367,Enel SpA,Utilities,0.01521955,8133.343957,8.493,2021-03-31,ENEL IM,ENEL IM,ENEL IM,ENEL IM,11.39053013,0.5789473684210527,False
IBE SQ Equity,ES0144580Y14,Iberdrola SA,Utilities,0.01480926,6118.737349,10.985,2021-03-31,IBE SQ,IBE SQ,IBE SM,IBE SM,10.53379258,0.8421052631578947,False
AI FP Equity,FR0000120073,Air Liquide SA,Materials,0.01453545,473.593425,139.3,2021-03-31,AI FP,AI FP,AI FP,AI FP,9.466211463,0.75,False
BAS GY Equity,DE000BASF111,BASF SE,Materials,0.01433571,918.478694,70.84,2021-03-31,BAS GY,BAS GY,BAS GR,BAS GR,9.504436296,0.6875,False
MBG GY Equity,DE0007100000,Mercedes-Benz Group AG,Consumer Discretionary,0.01433343,855.869958,76.01,2021-03-31,MBG GY,MBG GY,MBG GR,MBG GR,12.0088377,0.4,False
BNP FP Equity,FR0000131104,BNP Paribas SA,Financials,0.01285743,1124.818705,51.88,2021-03-31,BNP FP,BNP FP,BNP FP,BNP FP,11.50298566,0.45,False
DTE GY Equity,DE0005557508,Deutsche Telekom AG,Communication Services,0.01260898,3333.021017,17.17,2021-03-31,DTE GY,DTE GY,DTE GR,DTE GR,10.69840454,0.375,False
AIR FP Equity,NL0000235190,Airbus SE,Industrials,0.01250947,588.111953,96.54,2021-03-31,AIR FP,AIR FP,AIR FP,AIR FP,11.56071915,0.43243243243243246,False
BAYN GY Equity,DE000BAY0017,Bayer AG,Health Care,0.01167999,982.424082,53.96,2021-03-31,BAYN GY,BAYN GY,BAYN GR,BAYN GR,5.350956938,1.0,False
ADS GY Equity,DE000A1EWWW0,adidas AG,Consumer Discretionary,0.01116699,190.395377,266.2,2021-03-31,ADS GY,ADS GY,ADS GR,ADS GR,11.03421223,0.6,False
SAN SQ Equity,ES0113900J37,Banco Santander SA,Financials,0.0110684099999999,17340.641303,2.897,2021-03-31,SAN SQ,SAN SQ,SAN SM,SAN SM,10.85115598,0.675,False
IFX GY Equity,DE0006231004,Infineon Technologies AG,Information Technology,0.01040296,1305.921137,36.155,2021-03-31,IFX GY,IFX GY,IFX GR,IFX GR,11.12747113,0.5833333333333334,False
DHL GY Equity,DE0005552004,Deutsche Post AG,Industrials,0.01020367,991.247098,46.72,2021-03-31,DHL GY,DHL GY,DHL GR,DHL GR,9.699942599,0.8108108108108109,False
PRX NA Equity,NL0013654783,Prosus NV,Consumer Discretionary,0.01018032,487.395621,94.8,2021-03-31,PRX NA,PRX NA,PRX NA,PRX NA,10.89797459,0.68,False
DG FP Equity,FR0000125486,Vinci SA,Industrials,0.0100376299999999,521.491335,87.36,2021-03-31,DG FP,DG FP,DG FP,DG FP,10.48962162,0.5945945945945946,False
KER FP Equity,FR0000121485,Kering SA,Consumer Discretionary,0.00982597,75.767593,588.6,2021-03-31,KER FP,KER FP,KER FP,KER FP,11.03421223,0.64,False
PHIA NA Equity,NL0000009538,Koninklijke Philips NV,Health Care,0.0097706,911.053001,48.675,2021-03-31,PHIA NA,PHIA NA,PHIA NA,PHIA NA,12.57116426,0.391304347826087,False
CS FP Equity,FR0000120628,AXA SA,Financials,0.00975279,1934.222455,22.885,2021-03-31,CS FP,CS FP,CS FP,CS FP,10.68963652,0.725,False
ABI BB Equity,BE0974293251,Anheuser-Busch InBev SA/NV,Consumer Staples,0.00902364,761.95897,53.75,2021-03-31,ABI BB,ABI BB,ABI BB,ABI BB,7.442193321,1.0,False
INGA NA Equity,NL0011821202,ING Groep NV,Financials,0.00896553,3900.646531,10.432,2021-03-31,INGA NA,INGA NA,INGA NA,INGA NA,11.16400831,0.525,False
EL FP Equity,FR0000121667,EssilorLuxottica SA,Health Care,0.0087214,285.081324,138.85,2021-03-31,EL FP,EL FP,EL FP,EL FP,7.894426275,0.7391304347826086,False
ISP IM Equity,IT0000072618,Intesa Sanpaolo SpA,Financials,0.00840775,16515.893809,2.3105,2021-03-31,ISP IM,ISP IM,ISP IM,ISP IM,13.47540175,0.075,True
SAF FP Equity,FR0000073272,Safran SA,Industrials,0.00819347,320.44323,116.05,2021-03-31,SAF FP,SAF FP,SAF FP,SAF FP,10.39231276,0.6486486486486487,False
MUV2 GY Equity,DE0008430026,Muenchener Rueckversicherungs-Gesellschaft AG in Muenchen,Financials,0.0081059,140.098931,262.6,2021-03-31,MUV2 GY,MUV2 GY,MUV2 GR,MUV2 GR,11.56922221,0.425,False
BN FP Equity,FR0000120644,Danone SA,Consumer Staples,0.00796512,617.96664,58.5,2021-03-31,BN FP,BN FP,BN FP,BN FP,11.81414749,0.29411764705882354,True
ADYEN NA Equity,NL0012969182,Adyen NV,Financials,0.00762653,18.184556,1903.5,2021-03-31,ADYEN NA,ADYEN NA,ADYEN NA,ADYEN NA,7.188218518,0.975,False
RI FP Equity,FR0000120693,Pernod Ricard SA,Consumer Staples,0.00738778,209.501248,160.05,2021-03-31,RI FP,RI FP,RI FP,RI FP,11.73501532,0.4117647058823529,False
ITX SQ Equity,ES0148396007,Industria de Diseno Textil SA,Consumer Discretionary,0.00675358,1090.8275,28.1,2021-03-31,ITX SQ,ITX SQ,ITX SM,ITX SM,13.05574169,0.2,True
VNA GY Equity,DE000A1ML7J1,Vonovia SE,Real Estate,0.00659751,537.592934,55.7,2021-03-31,VNA GY,VNA GY,VNA GR,VNA GR,10.50684144,0.8571428571428571,False
RMS FP Equity,FR0000052292,Hermes International SCA,Consumer Discretionary,0.0065872299999999,31.670824,944.0,2021-03-31,RMS FP,RMS FP,RMS FP,RMS FP,15.49269548,0.12,True
BBVA SQ Equity,ES0113211835,Banco Bilbao Vizcaya Argentaria SA,Financials,0.00650236,6667.88658,4.426,2021-03-31,BBVA SQ,BBVA SQ,BBVA SM,BBVA SM,11.26126374,0.5,False
BMW GY Equity,DE0005190003,Bayerische Motoren Werke AG,Consumer Discretionary,0.0064539199999999,331.097358,88.47,2021-03-31,BMW GY,BMW GY,BMW GR,BMW GR,9.137982303,0.8,False
AMS SQ Equity,ES0109067019,Amadeus IT Group SA,Consumer Discretionary,0.0059932,450.499205,60.38,2021-03-31,AMS SQ,AMS SQ,AMS SM,AMS SM,12.62107635,0.24,True
DB1 GY Equity,DE0005810055,Deutsche Boerse AG,Financials,0.00593192,190.0,141.7,2021-03-31,DB1 GY,DB1 GY,DB1 GR,DB1 GR,12.96339738,0.125,True
ENI IM Equity,IT0003132476,Eni SpA,Energy,0.00583563,2523.916394,10.494,2021-03-31,ENI IM,ENI IM,ENI IM,ENI IM,11.24488764,0.5,False
AD NA Equity,NL0011794037,Koninklijke Ahold Delhaize NV,Consumer Staples,0.00575989,1100.724959,23.75,2021-03-31,AD NA,AD NA,AD NA,AD NA,11.76815987,0.35294117647058826,False
SGO FP Equity,FR0000125007,Cie de Saint-Gobain SA,Industrials,0.00564214,508.899527,50.32,2021-03-31,SGO FP,SGO FP,SGO FP,SGO FP,14.03409265,0.1891891891891892,True
DSM NA Equity,NL0000009827,DSM BV,Materials,0.00547972,172.35375,144.3,2021-03-31,DSM NA,DSM NA,DSM NA,DSM NA,8.285420472,0.875,False
DSY FP Equity,FR0014003TT8,Dassault Systemes SE,Information Technology,0.00530993,132.12716,182.4,2021-03-31,DSY FP,DSY FP,DSY FP,DSY FP,15.59484049,0.08333333333333333,True
KNEBV FH Equity,FI0009013403,Kone Oyj,Industrials,0.00521668,339.890361,69.66,2021-03-31,KNEBV FH,KNEBV FH,KNEBV FH,KNEBV FH,10.52162655,0.5675675675675675,False
CAP FP Equity,FR0000125338,Capgemini SE,Information Technology,0.0051464,160.977214,145.1,2021-03-31,CAP FP,CAP FP,CAP FP,CAP FP,15.38987212,0.16666666666666666,True
VIV FP Equity,FR0000127771,Vivendi SE,Communication Services,0.00511957,829.85748,28.0,2021-03-31,VIV FP,VIV FP,VIV FP,VIV FP,10.79695626,0.25,True
HEIA NA Equity,NL0000009165,Heineken NV,Consumer Staples,0.00500394,259.201176,87.62,2021-03-31,HEIA NA,HEIA NA,HEIA NA,HEIA NA,9.141340314,0.8235294117647058,False
EOAN GY Equity,DE000ENAG999,E.ON SE,Utilities,0.00490906,2245.12098,9.924,2021-03-31,EOAN GY,EOAN GY,EOAN GR,EOAN GR,10.69702086,0.7368421052631579,False
ENGI FP Equity,FR0010208488,Engie SA,Utilities,0.00487133,1826.463758,12.105,2021-03-31,ENGI FP,ENGI FP,ENGI FP,ENGI FP,10.17258732,0.8947368421052632,False
ML FP Equity,FR001400AJ45,Cie Generale des Etablissements Michelin SCA,Consumer Discretionary,0.004765,169.422337,127.65,2021-03-31,ML FP,ML FP,ML FP,ML FP,10.53309292,0.72,False
RWE GY Equity,DE0007037129,RWE AG,Utilities,0.00473031,642.409046,33.42,2021-03-31,RWE GY,RWE GY,RWE GR,RWE GR,10.00715852,0.9473684210526315,False
LR FP Equity,FR0010307819,Legrand SA,Industrials,0.00466642,267.011128,79.32,2021-03-31,LR FP,LR FP,LR FP,LR FP,12.35084174,0.32432432432432434,False
ORA FP Equity,FR0000133308,Orange SA,Communication Services,0.00461764,1995.042449,10.505,2021-03-31,ORA FP,ORA FP,ORA FP,ORA FP,9.150305384,0.875,False
STMPA FP Equity,NL0000226223,STMicroelectronics NV,Information Technology,0.00456276,637.391864,32.49,2021-03-31,STMPA FP,STMPA FP,STMPA FP,STMPA FP,11.12747113,0.6666666666666666,False
DBK GY Equity,DE0005140008,Deutsche Bank AG,Financials,0.00440734,1963.434474,10.188,2021-03-31,DBK GY,DBK GY,DBK GR,DBK GR,1.363247863,1.0,False
WKL NA Equity,NL0000395903,Wolters Kluwer NV,Industrials,0.00436875,267.516153,74.12,2021-03-31,WKL NA,WKL NA,WKL NA,WKL NA,10.71295833,0.5405405405405406,False
TEF SQ Equity,ES0178430E18,Telefonica SA,Communication Services,0.00425713,5062.015788,3.817,2021-03-31,TEF SQ,TEF SQ,TEF SM,TEF SM,10.39840364,0.4375,False
NOKIA FH Equity,FI0009000681,Nokia Oyj,Information Technology,0.00424104,5653.886159,3.4045,2021-03-31,NOKIA FH,NOKIA FH,NOKIA FH,NOKIA FH,10.61321413,0.75,False
UCG IM Equity,IT0005239360,UniCredit SpA,Financials,0.00422067,2125.398713,9.013,2021-03-31,UCG IM,UCG IM,UCG IM,UCG IM,12.70861171,0.2,True
NESTE FH Equity,FI0009013296,Neste Oyj,Energy,0.00421885,423.066082,45.26,2021-03-31,NESTE FH,NESTE FH,NESTE FH,NESTE FH,12.71111532,0.125,True
MRK GY Equity,DE0006599905,Merck KGaA,Health Care,0.00415177,129.242252,145.8,2021-03-31,MRK GY,MRK GY,MRK GR,MRK GR,14.85500868,0.08695652173913043,True
G IM Equity,IT0000062072,Generali,Financials,0.00414686,1103.236433,17.06,2021-03-31,G IM,G IM,G IM,G IM,11.63104274,0.4,False
AKZA NA Equity,NL0013267909,Akzo Nobel NV,Materials,0.00405085,192.962549,95.28,2021-03-31,AKZA NA,AKZA NA,AKZA NA,AKZA NA,10.88348608,0.375,False
